,id,title,uniform_title,alternative_title,creator,contributor,publication_place,publisher,publication_date,encoded_date,creation_date,copyright_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,isbn,lccn,oclccn,url 
1817,8288659,object teacher,,,,,n.y. :,"mcloughlin bros.howard, charles j; mcloughlin bros",1884; [1884],1884,,1884,,monographic,,eng,text,print; unmediated; volume,"12, [2] pages : all color illustrations ; 32 cm",juvenile works; pictorial works; picture books for children; text,"each page contains a number of pictures designed to teach very young children what various objects are. there is a word list on the inside back cover, otherwise there is no text",animals; picture books for children; tools,,united states new york new york,juvenile,,,ocn191311156,
1818,9036706,"cruise of the clubs; ocean-born; ocean-born, or, the cruise of the clubs",,cruise of the clubs; ocean-born,,,boston :,"lee and shepard, publishers 1822-1897; 1833-1912; john andrew & son; lee and shepard; lee, shepard & dillingham; optic, oliver; sheppard, william ludwell",1875,1875,,,,monographic,,eng,text,print; unmediated; volume,"368 pages, 13 unnumbered leaves of plates : illustrations ; 18 cm",fiction; juvenile fiction; juvenile literature-1875; juvenile works; text,,boats and boating,,,juvenile,,2014656763,ocm60820632,
1819,1036982,odyssey of homer; odyssey. englishthe,odyssey. english,,,,london,"reeves and turner1834-1896; homer; morris, william",1887,,,,,monographic,,eng,text,print,2 v. (450 p.) ; 24 cm,,,,,,,,12034338,02045183,
1820,7111345,montaigne on friendship; of friendship,,montaigne on friendship,,,philadelphia,"g.w. jacobs & co., publishers1533-1592; montaigne, michel de",1800; 1899; [18-?],1800; 1899,,,,monographic,,eng,text,print,25 p. ; 11 cm,translations into english,,"montaigne, michel de 1533-1592",,,,,,ocm77744822,
1821,1082780,ogre's armthe,,,,,tokyo,t. hasegawa,1889; meiji 22 1889⁾,1889,,,,monographic,,eng; jpn,text,print,23⁾ p. : col. ill. ; 16 cm,,,fairy tales; folklore,,japan,,,,08650849,
1822,7679147,old cap. collier library,,,,,new york,"new york, norman l. munro; norman l. munromunro, novman l",1883; uuuu,1883; uuuu,(1883-90),,,serial,frequency varies,eng,text,print; unmediated; volume,volumes illustrations 25-32 cm,periodicals; specimens; text,,dime novels,,,,,sf 89091434,228717357; ocn228717357,
1823,762768,old chester tales,,,,,london; new york,"harper & brothers1857-1945; deland, margaret",1898; [c1898],1898,,,,monographic,,eng,text,print,"vii, 359, [1] p. front., 15 pl. 20 cm",,,,,,,,09032362,04323853,
1824,9035647,old christmasfrom the sketch book of washington irving,,,,,london,"macmillan1783-1859; 1846-1886; caldecott, randolph; irving, washington",1892,,,,4th ed,monographic,,eng,text,print; unmediated; volume,"xiv, 165 pages, [6] leaves of plates : illustrations ; 19 cm",history; text,,christmas; christmas stories; history; manners and customs; social life and customs,1800-1899; 19th century,england,,,,ocm03249532,
1825,9035654,old christmasfrom the sketch book of washington irving,,,,,london,"macmillan & co1783-1859; 1846-1886; caldecott, randolph; irving, washington",1882,,,,4th ed,monographic,,eng,text,print; unmediated; volume,"xiv, [2], 165, [1] pages. [8] leaves of plates : illustrations ; 19 cm",history; text,,christmas; christmas stories; history; manners and customs; social life and customs,1800-1899; 19th century,england,,,,ocm23101779,
1826,6537165,"old church, and other stories; sunday readings for the little onesthe",,sunday readings for the little ones,,,new york :,"cassell & company, limited; donaldson brotherscassell & company; donaldson brothers (firm)",1886; [1886],1886,,,,monographic,,eng,text,print; unmediated; volume,1 volume (unpaged) : illustrations ; 21 cm,children's poetry-1886; children's stories-1886; fiction; juvenile literature; juvenile works; poetry; publishers' advertisements-1886; text,,"bible stories, english; children's poetry; children's stories; christian life",,australia melbourne; england london; france paris; united states new york new york,juvenile,,,ocm66459345,
1827,4414224,old church doorthe,,,,,new york,"robert carter and bros1824-1915; warner, anna bartlett",1871,,,,,monographic,,eng,text,print,1 v. (various pagings) : ill. ; 18 cm,fiction,"the old church door: mrs. kensett, the new sunday school teacher, reaches out to the poor children of vinegar hill; fowls of the air: delinquent boy sam dodd does everything he can to resist the teaching he receives in mrs. kensett's sunday school",christian education; christian life; juvenile delinquents; poor children; sunday school teachers; sunday schools; vinegar hill (england : imaginary place),,england,juvenile,,,,
1828,8211024,old curiosity shopthe,,,,,new york,"hurst1812-1870; dickens, charles",18uu; [18--?],18uu,,,,monographic,,eng,text,print; unmediated; volume,549 pages : illustrations ; 19 cm,text,,,,,,,,ocm07894614,
1829,9048597,dame trot; old dame trot,dame trot,,,,place of publication not identified],[publisher not identified],1820; 1870; [between 1820 and 1870?],1820; 1870,,,,monographic,,eng,text,print; unmediated; volume,8 pages : illustrations ; 12 cm,juvenile poetry; juvenile works; poetry; specimens; text,,cats; chapbooks; nursery rhymes; older women,,,juvenile,,,ocn317826482,
1830,7942570,old dame trot and her comical cat,,,,,new york,"mcloughlin broscogger, edward p; mcloughlin bros",1891; c1891,1891,,,,monographic,,eng,text,print,[8] p. : col. ill. ; 24 cm,juvenile poetry; juvenile works; poetry,,alphabets; cats; picture books for children,,,juvenile,,,ocm34220254,
1831,7942565,"dame trot and her cat; old dame trot, and her comical cat",dame trot and her cat,,,,new york],"mcloughlin bros new york entered according to act of congress, in the year 1869 by mcloughlin bros. in the clerk's office of the district court of the united states for the southern district of new yorkcogger, edward p; dill, vincent; howard, justin h; jr; mcloughlin bros",1869; [1869?],1869,,,,monographic,,eng,text,print,[8] leaves : col. ill. ; 24 cm,juvenile poetry; juvenile works; poetry,,cats; children's poetry; picture books for children,,united states new york new york,juvenile,,,ocn191235095,
1832,7896127,dame trot; dame trot and her comical cat; old dame trot and her comical cat,dame trot,dame trot and her comical cat,,,london,"printed by w.s. fortey, monmouth court, bloomsbury",1859; [ca. 1859],1859,,,,monographic,,eng,text,print,[8] p. : col. ill. ; 18 cm,juvenile poetry; juvenile works; poetry; specimens,,"cats; chapbooks; chapbooks, english",,,juvenile,,,ocm49614210,
1833,7896600,dame trot; old dame trot and her comical cat[four lines of verse],dame trot,,,,boston,"theodore abbot, no. 388 washington streetabbot, theodore",1840; 1841; [1840 or 1841?],1840; 1841,,,,monographic,,eng,text,print; unmediated; volume,[11] leaves : ill. ; 13 cm,intaglio prints; juvenile literature-1840; juvenile poetry; juvenile works; marbled papers (binding); nursery rhymes-1840; poems-1840; poetry; specimens; text; wrappers (binding),,"cats; chapbooks; chapbooks, american; children's poetry; picture books for children",,united states massachusetts boston,juvenile,,,ocm82616321,
1834,8993639,old-fashioned girlan,,,,,boston,"roberts brothers1832-1888; alcott, louisa may; roberts brothers (boston, mass.)",1890,,,,,monographic,,eng,text,print; unmediated; volume,"378 pages, [4] leaves of plates : illustrations ; 18 cm",fiction; juvenile fiction; juvenile works; text,"story of polly, an old fashioned girl, and her friendship with the wealthy shaw family of boston",conduct of life; courtship; friendship; happiness; wealth,,,,,12031403,ocm10590931,
1835,6310564,old-fashioned girlan,,,,,boston,"roberts brothers1832-1888; alcott, louisa may",1883,,,,,monographic,,eng,text,print,"378 p., [4] leaves of plates : ill. ; 18 cm",juvenile fiction,"story of polly, an old fashioned girl, and her friendship with the wealthy shaw family of boston",children; conduct of life; friendship,,,juvenile,,,ocn427903627,
1836,8966183,old favourite taleswith coloured picturesthe,,,,,london,"dean & son, 11 ludgate hill, e.cdean & son",1857; 1865; [between 1857 and 1865],1857; 1865,,,,monographic,,eng,text,print; unmediated; volume,"1 volume (various pagings) : color illustrations, music ; 22 cm",text,,"children's stories, english; nursery rhymes, english; stories in rhyme",,,juvenile,,,ocm43039460,
1837,1031025,old garden and other versesthe,,,,,boston mass; new york,"houghton, mifflin & co1845-1915; 1857-1945; crane, walter; deland, margaret","1894; 1894, c1893",1894,,1893,,monographic,,eng,text,print,"viii, 2, 144 , 1 p. : col. ill. ; 21 cm",specimens,,children's poetry; illustrated children's books,,,,,,10830668,
1838,1009387,... old greek folk-stories told anew,,,,,boston; new york,"houghton, mifflin and company1874-1922; peabody, josephine preston",1897; c1897⁾,1897,,,,monographic,,eng,text,print,"3 p. l., 123 p. 18 cm",index,,"juvenile literature; mythology, greek",,,juvenile,,12037444,01718872,
1839,8956904,old jacka man of-war's man and south-sea whaler,,,,,london :,"london, t. nelson and sons, 1859; t. nelson and sons, paternoster row1814-1880; kingston, william henry giles; kingston, william henry giles, 1814-1880; thomas nelson & sons",1859,1859,,,,monographic,,eng,text,print; unmediated; volume,"296 pages, 4 unnumbered leaves of plates : illustrations ; 18 cm",fiction; juvenile fiction; juvenile works; text,,seafaring life; whaling,,oceania,juvenile,,,ocm08535819,
1840,8861906,old jacka tale for boys,,,,,london ,"t. nelson and sons1814-1880; kingston, william henry giles",1884,1884,,,,monographic,,eng,text,print; unmediated; volume,507 pages : illustrations ; 19 cm,fiction; juvenile fiction; juvenile works; novel; text,,whaling,,,juvenile,,,ocm27653686,
1841,1080475,old london street cries and the cries of to-daywith heaps of quaint cuts including hand-coloured frontispiece,,,,,london; new york,"field & tuer etc.⁾; scribner & welford1838-1900; tuer, andrew white",1885,,,,,monographic,,eng,text,print,"137 p., 1 leaf : ill., col. front. ; 14 cm",,,cries,,england; london,,,03026679,02041916,
1842,1082303,old man who made the dead trees blossomthe,,,,,london; tokyo,"griffith, farran & co; kobunsha",1885; meiji 18 [1885],1885,,,,monographic,,eng; jpn,text,print; unmediated; volume,[18] pages : color illustrations ; 16 cm,text,,fairy tales; folklore,,japan,juvenile,,,ocm15564711,
1843,1195794,old mother goose and the golden egg,,,,,place of publication not identified],[publisher not identified],1820; 1870; [between 1820 and 1870?],1820; 1870,,,,monographic,,eng,text,print; unmediated; volume,"6, [2] pages : illustrations ; 13 cm",juvenile literature; juvenile works; poetry; specimens; text,,chapbooks; cows; horses; nursery rhymes,,,juvenile,,,ocm63091684,
1844,4644543,old mother hubbard; old mother hubbard and her dog,old mother hubbard,,,,new york,"mcloughlin1768-1826; martin, sarah catherine",1889,,,,,monographic,,eng,text,print,[16] p. illus. (part col.) 27 cm,juvenile poetry; juvenile works; poetry,,dogs; nursery rhymes,,,,,,ocm17797978,
1845,8352224,old mother hubbard; old mother hubbard and her dog,old mother hubbard,,,,london :,"read, brooks & co., publishers, 128, aldersgate street1768-1826; martin, sarah catherine",1868; 1876; [between 1868 and 1876],1868; 1876,,,,monographic,,eng,text,print; unmediated; volume,8 unnumbered leaves : color illustrations ; 24 cm,juvenile poetry; juvenile works; poetry; text,,dogs; nursery rhymes,,,juvenile,,,ocn945572439,
1846,7896154,old mother hubbard; old mother hubbard and her dog; old mother hubbard and her wonderful dog,old mother hubbard,old mother hubbard and her wonderful dog,,,london :,"w.s. fortey, printer and publisher, monmouth court, bloomsbury, w.c.1768-1826; fortey, w. s. (william samuel); martin, sarah catherine",1859; [1859],1859,,,,monographic,,eng,text,print; unmediated; volume,8 unnumbered pages : illustrations ; 22 cm,specimens; text,,"chapbooks; chapbooks, english; nursery rhymes",,,,,,ocn951917598,
1847,4659656,old mother hubbard; old mother hubbard and her dog,old mother hubbard,,,,banbury,"banbury : printed by j.g. rusher, [ca. 1840?]; printed by j.g. rusher1768-1826; 1778-1827; 1784-1877; 1792-1878; branston, allen robert; cruikshank, george; martin, sarah catherine; martin, sarah catherine, 1768-1826; rusher, john golby",1840; [approximately 1840?],1840,,,,monographic,,eng,text,print; unmediated; volume,"15, [1] pages : illustrations (wood engravings) ; 10 x 7 cm",juvenile poetry; juvenile works; poetry; specimens; text,,"chapbooks; chapbooks, english; dogs; miniature books; nursery rhymes",,,juvenile,,,ocm30583467,
1848,7896152,old mother hubbard; old mother hubbard and her wonderful dog,old mother hubbard,,,,london :,"printed and published at w.s. fortey's wholesale juvenile book warehouse, 2 & 3 monmouth court, bloomsbury, w.c.1768-1826; fortey, w. s. (william samuel); martin, sarah catherine",1859; [1859],1859,,,,monographic,,eng,text,print; unmediated; volume,12 unnumbered pages : illustrations ; 18 cm,specimens; text,,"chapbooks; chapbooks, english; nursery rhymes",,,juvenile,,,ocn853068044,
1849,1168711,old mother mitten and her funny kitten,,,,,scotia [n.y.],americana review,1800; 1854; [n.d.],1800; 1854,,,,monographic,,eng,text,,8 p. : ill. ; 16 cm,,,,,,juvenile,,,28715381,
1850,5811172,old oaken bucketthe,,,,,boston,"d. lothrop1784-1842; 1841-; humphrey, lizbeth bullock; woodworth, samuel",1881; [1881],1881,,,,monographic,,eng,text,print,14 l. illus. 18 cm,,,american poetry,,,,,,ocm01234964,
1851,1023261,"old, old fairy talesthe",,,,,london and new york,"frederick warne1814-1899; valentine, l. (laura)",18--⁾; 1800,1800,,,,monographic,,eng,text,print,"viii, 566 p. : col. plates ; 22 cm",,,fairy tales,,,,,,01729743,
1852,6862726,"old pincushionor, aunt clotilda's gueststhe",,,,,new york,"e.p. dutton & co1839-1921; hope, adrian; molesworth; mrs",1890; [1890],1890,,,,monographic,,eng,text,print,192 p. : ill. ; 22 cm,juvenile fiction,,brothers and sisters; friendship; inheritance and succession; wills,,,juvenile,,,ocm19330952,
1853,8114451,old rough the misera fable for children,,,,,boston,"boston : roberts bros., 1891; roberts bros1840-1919; goodridge, j. f; wesselhoeft, lily f; wesselhoeft, lily f., 1840-1919",1891,,,,,monographic,,eng,text,print; unmediated; volume,319 pages : illustrations ; 18 cm,juvenile literature; juvenile works; text,,animals,,,juvenile,,,ocm03457848,
