,id,title,creator,contributor,creation_date,sort_date,display_date,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,host,series,container,owner,depositor
2128,ue13.1.2027,"""Partners?""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 8.5""",Original art,Executive holding a bag of money away from a worker.,"Profits, Contracts",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2129,ue13.1.2028,"""At Liberty""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 11""",Original art,"Man wearing a sign and holding a briefcase labeled ""State.""",Politics and Legislation,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2130,ue13.1.2029,Toilet Paper Money,Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 9.5""",Original art,Twenty dollar bills as toilet paper.,Economy,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2131,ue13.1.2030,"""Thieu Our Boy""",Fred Wright,,1965/1975,1965-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 11""",Original art,General opening a filing cabinet drawer filled with money.,War,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2132,ue13.1.2031,"""Made In U.S.A.""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 11""",Original art,Worker carrying a bomb made in the U.S.A. while a man takes a photograph using a camera made in Japan.,"Military, Economy",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2133,ue13.1.2032,"""Safety First""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 11""",Original art,General leaning on a bomb as a missile and atomic symbol fly near his head.,Military,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2134,ue13.1.2033,"""Olds""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 8.5""",Original art,Man opening the hood of his Oldsmobile to find a dog in a hamster wheel.,Non-Labor,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2135,ue13.1.2034,"""The Economy""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 9""",Original art,Worker impaled by a descending line graph.,Economy,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2136,ue13.1.2035,"""Chee-arge!""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 11""",Original art,Roman soldier riding a toy horse.,War,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2137,ue13.1.2036,"""Less!""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 11""",Original art,Executive showing a worker the contract take-away while holding a layoff notice in his other hand.,"Contracts, Unemployment",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2138,ue13.1.2037a,"""Unemployment Levels 1980""",Fred Wright,,1980/1981,1980-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 8.5""",Original art,White man and woman and African American woman representing unemployment levels.,"Unemployment, Civil Rights",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2139,ue13.1.2037b,"""Average Earnings For All Workers In 1979""",Fred Wright,,1979/1980,1979-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 8.5""",Original art,White man and woman and African American woman's heads representing average wages by race and sex.,"Wages, Civil Rights",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2140,ue13.1.2038,"""Percentage Of Women In Labor Force""",Fred Wright,,1980,1980-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 11""",Original art,Woman working at a machine and a graph showing the percentage of women in the work force.,Civil Rights,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2141,ue13.1.2039,"""Jobs""",Fred Wright,,8/13/1957,1957-08-13T00:00:00,,,still image,Editorial cartoons,"6.5"" x 5.5""",Original art,Worker walking to factory.,Average Work Day,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2142,ue13.1.2040,"""GE Employment Office""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 8.5""",Original art,Foreman showing a worker the line of men at the General Electric employment office.,"Businesses, Unemployment",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2143,ue13.1.2041,"""Promises""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 8.5""",Original art,"Westinghouse executive riding a wagon while holding ""promises"" in front of a horse.",Businesses,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2144,ue13.1.2042,"""He Always Ends Up By Confusing Himself!""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 11""",Original art,Workers looking at a contract negotiator.,Contracts,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2145,ue13.1.2043,"""Foreman of the Fickle Finger Award""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 11""",Original art,Trophy with a hand holding up its pinky.,Bosses,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2146,ue13.1.2044,Rising Prices,Fred Wright,,1977,1977-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 11""",Original art,Woman with shopping cart and arrows representing rising prices.,Economy,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2147,ue13.1.2045,"""The People's Choice Honest Bill Bunkum""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 11""",Original art,Man looking at a poster while it takes his money.,Politics and Legislation,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2148,ue13.1.2046,"""Federal Personal Income Taxes""",Fred Wright,,1979,1979-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 8.5""",Original art,"Worker and executive holding different amounts of the ""tax load.""",Taxation,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2149,ue13.1.2047,"""Corporate Income Tax""",Fred Wright,,1979,1979-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 8.5""",Original art,Executives placing money bags on a scale.,"Taxation, Businesses",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2150,ue13.1.2048,Donkey on Crutches,Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 11""",Original art,Donkey wearing casts and using crutches.,Politics and Legislation,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2151,ue13.1.2049,Wolf Carving a Man,Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 9""",Original art,Wolf carving a man like a turkey.,Non-Labor,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2152,ue13.1.2050,"""Freedom""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 11""",Original art,Uncle Sam handing an executive a bag of money.,"Businesses, Profits",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2153,ue13.1.2051,"""Paid""",Fred Wright,,1947,1947-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 8.5""",Original art,UE member pointing to a calendar.,Union Organization,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2154,ue13.1.2052,"""Foreman of the Fickle Finger Award""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 11""",Original art,Trophy with a hand holding up its middle finger.,Bosses,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2155,ue13.1.2053a,"""Organizing The Unorganized""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 11""",Original art,UE members passing out literature.,Union Organization,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2156,ue13.1.2053b,"""UE Publicity and Education""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 11""",Original art,Man at typewriter in a UE local office.,Publications,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2157,ue13.1.2053c,"""UE Collective Bargaining""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 11""",Original art,Hand pulling back an executive as he holds a bag of money.,Contracts,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2158,ue13.1.2053d,"""UE In Canada""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 11""",Original art,Canadian flag and factory.,Union Organization,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2159,ue13.1.2054,"""Boycott Coors""",Fred Wright,,1977,1977-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 8""",Original art,Coors beer can.,Union Organization,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2160,ue13.1.2057,"""Some Day He's Going To Bust The Spring""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 8.5""",Original art,Workers discussing an executive that is winding a robotic lawyer.,"Other Unions, Businesses",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2161,ue13.1.2058,Man Running,Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 8.5""",Original art,Man running beside a car.,Health &amp|||Safety,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2162,ue13.1.2059,Nuclear Skull,Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 8""",Original art,Hand over a skull and atomic symbol.,Military,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2163,ue13.1.2060a,Carrying Wood,Fred Wright,,1981/1984,1981-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 11""",Original art,Man carrying wood.,Non-Labor,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2164,ue13.1.2060b,Ronald Reagan,Fred Wright,,1981/1984,1981-01-01T00:00:00,,,still image,Cartoons (working drawings),"8.5"" x 11""",Original art,Pencil sketch of President Ronald Reagan.,Politics and Legislation,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2165,ue13.1.2061a,"""I'll Niche You For Your Wallet, Please""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 8.5""",Original art,Man being robbed at gunpoint.,Non-Labor,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2166,ue13.1.2061b,"""Oh Shucks!""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 11""",Original art,Woman jumping.,Non-Labor,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2167,ue13.1.2062,"""Bug Bomb""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 11""",Original art,Man being sprayed in the face by a bug bomb can.,Health &amp|||Safety,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2168,ue13.1.2063,"""Hold It, Doc - Let's Get A Second Opinion!""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 8.5""",Original art,Doctor chasing a patient with tools.,Health &amp|||Safety,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2169,ue13.1.2064,President Jimmy Carter,Fred Wright,,1977/1981,1977-01-01T00:00:00,,,still image,Political cartoons,"8.5"" x 11""",Original art,President Jimmy Carter at podium.,Politics and Legislation,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2170,ue13.1.2065a,"""Meeting Tonight""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 9""",Original art,Westinghouse executives dancing to a meeting.,Businesses,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2171,ue13.1.2065b,Frozen Thermometer,Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 11""",Original art,Executive looking at a frozen thermometer.,Bosses,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2172,ue13.1.2066,"""Daily Press""",Fred Wright,,1954/1984,1954-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 8.5""",Original art,People running from the UE office to the WQED building in Pittsburgh.,Union Organization,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2173,ue13.1.2067,"""Oops! Sorry!""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 11""",Original art,Air traffic controller watching two planes collide.,Non-Labor,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2174,ue13.1.2068,"""Merry Christmas""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 9""",Original art,Executive handing a worker a skinny turkey.,"Holidays, Businesses",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2175,ue13.1.2069,"""Fighting The Politics Of Reaction""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 8.5""",Original art,Picketers.,"Strikes, Politics and Legislation",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2176,ue13.1.2070,"""Come To The Rally""",Fred Wright,,1981,1981-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 15""",Original art,Hand holding picket sign.,"Strikes, Businesses",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2177,ue13.1.2071,"""Welcome Delegates""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 11""",Original art,UE delegates at the eighth international convention in Cleveland.,UE Convention,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2178,ue13.1.2072,"""Company Agreement""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 8.5""",Original art,Personnel executive handing a man a company agreement to sign.,"Contracts, Businesses",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2179,ue13.1.2073a,Westinghouse Foreman,Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 8.5""",Original art,UE members confronting a Westinghouse foreman.,"Bosses, Businesses",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2180,ue13.1.2073b,Foreman,Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Cartoons (working drawings),"11"" x 8.5""",Original art,Pencil sketch of a foreman.,Bosses,,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2181,ue13.1.2074,"""General Motors Closed""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"8.5"" x 11""",Original art,Car pulling away from a General Motors plant.,"Businesses, Plant Closures",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
2182,ue13.1.2075,"""We Want A 44 Hour Work Week!""",Fred Wright,,1949/1984,1949-01-01T00:00:00,,,still image,Editorial cartoons,"11"" x 8.5""",Original art,Erie General Electric Workers strike.,"Strikes, Businesses",,,"Fred Wright Original Cartoons (Subgroup 13.1), Fred Wright Papers (UE.13)",,,,University of Pittsburgh
