,identifier,title,creator,date_created,date_issued,depositor,box,folder,type_of_resource,genre
1155,31735051655904,"""free angela davis"" flyer",,1971,,university of pittsburgh,13,23,text,archival document
1156,31735059397061,"""black g.i. framed on frag rap free billy smith"" flyer,",,1971,,university of pittsburgh,12,35,text,archival document
1157,31735070075332,"political action; political action (milwaukee, wis.)",,,1912-09-07,university of pittsburgh,,,text,newspapers.; newspapers; newspaper
1158,31735061538314,"what every working woman wants, by grace hutchins,",,1935-02,,university of pittsburgh,6,10,text,archival document
1159,31735061538173,"""our badge of infamy, a petition to the united nations on the treatment of the mexican immigrant"",",,1959-04,,university of pittsburgh,5,4,text,archival document
1160,31735070057264,"political action; political action (milwaukee, wis.)",,,1911-11-18,university of pittsburgh,,,text,newspapers.; newspapers; newspaper
1161,31735061657023,the case of carl marzani,,,,university of pittsburgh,2,37,text,archival document
1162,31735061539775,"""the struggle for liberation in brazil"", by luis carlos prestes",,1936-06,,university of pittsburgh,7,83,text,archival document
1163,31735065151098,mine-mill union; mine mill union; sindicato; union,,,1954-12-06,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1164,31735061657577,"""defend academic freedom: stop mccarthyism now!"", a statement on academic freedom week by the labor youth league",,,,university of pittsburgh,2,87,text,archival document
1165,31735061540096,"""soviet 'anti-semitism' - the big lie!"", by moses miller",,,,university of pittsburgh,7,96,text,archival document
1166,31735070057199,"political action; political action (milwaukee, wis.)",,,1911-09-30,university of pittsburgh,,,text,newspapers.; newspapers; newspaper
1167,31735061539221,"the assassination of kirov, proletarian justice versus white-guard terror, by m. katz,",,1935-02,,university of pittsburgh,7,23,text,archival document
1168,31735059397475,"student review,",,1934,,university of pittsburgh,4,102,text,archival document
1169,31735061656371,"league of revolutionary black workers on repression speech, by kenneth cockrel",,,,university of pittsburgh,1,92,text,archival document
1170,31735061542738,"""smc's antiwar guide to penn"" flyer",,,,university of pittsburgh,12,28,text,archival document
1171,31735061658369,"""food prices and rationing"", by louise mitchell,",,1943-01,,university of pittsburgh,3,121,text,archival document
1172,31735061656116,"behind the lynching of emmet louis till, by louis burnham,",,1955-12,,university of pittsburgh,1,61,text,archival document
1173,31735061657783,"either the constitution or the mundt bill, america can't have both!, by simon w. gerson,",,1950-06,,university of pittsburgh,2,110,text,archival document
1174,31735061540005,"""poverty amidst plenty"", a scientific anachronism",,,,university of pittsburgh,8,31,text,archival document
1175,31735060482803,"negro history week,",,1950,,university of pittsburgh,1,11,text,archival document
1176,31735059397681,"drum: lily white--super right,",,1969,,university of pittsburgh,1,101,text,archival document
1177,31735061544833,"""the youth peace corps and the cold war"" information sheet",,,,university of pittsburgh,11,146,text,archival document
1178,31735061659466,"""policy for victory"", by earl browder,",,1943-05,,university of pittsburgh,3,30,text,archival document
1179,31735061657619,"""conference of inquiry"", source material for panel discussion",,,,university of pittsburgh,13,43,text,archival document
1180,31735067911259,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1951-07-30,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1181,31735070057090,"political action; political action (milwaukee, wis.)",,,1911-09-02,university of pittsburgh,,,text,newspapers.; newspapers; newspaper
1182,31735061658260,"""your questions answered"", on politics, peace, economics, fascism, anti-semitism, race prejudice, religion, trade unionism, americanism, democracy, socialism, communism, by william z. foster,",,1939,,university of pittsburgh,3,84,text,archival document
1183,31735061543868,"1964 platform or the socialist labor party of america,",,1964,,university of pittsburgh,10,56,text,archival document
1184,31735061542456,"""two scientists look at civil defense"" flyer,",,1962-02-06,,university of pittsburgh,11,190,text,archival document
1185,31735061658302,"""a democratic way out of the crisis in education"", a program for resolving the crisis in the new york city public school system",,,,university of pittsburgh,3,82,text,archival document
1186,31735061539684,"""primera conferencia sindical mundial de la juventud trabajadora"",",,1958,,university of pittsburgh,7,62,text,archival document
1187,31735047451582,bread and roses mail order,,,,university of pittsburgh,37,172,text,archival document
1188,31735061538082,"what means a strike in steel, by william z. foster,",,1937-02,,university of pittsburgh,6,37,text,archival document
1189,31735060481953,demonstrate against the war,,,,university of pittsburgh,14,78,text,archival document
1190,31735061659995,"""youth serves the nation"", by max weiss,",,1942-02,,university of pittsburgh,3,33,text,archival document
1191,31735051655524,"a.b.c. of socialism,",,1924,,university of pittsburgh,14,63,text,archival document
1192,31735061659763,"""the people and the congress"", william z. foster,",,1943-02,,university of pittsburgh,3,57,text,archival document
1193,31735061657049,flyer instructing communists to take action against los angeles city councilman davenport,,,,university of pittsburgh,2,71,text,archival document
1194,31735067911408,"mine-mill union; sindicato; union; union (denver, colo. : 1942)",,,1953-12-07,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1195,31735061656280,"a call to peace now, a message to the society of friends, by dorothy hutchinson",,,,university of pittsburgh,1,177,text,archival document
1196,31735047451418,"the new york times three mile island articles,",,,,university of pittsburgh,,150,text,archival document
1197,31735066228119,"""youth confronts the blue eagle"", by gil green",,,,university of pittsburgh,3,46,text,archival document
1198,31735068355225,mine-mill union; mine mill union; sindicato; union,,,1964-05/06,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1199,31735068355043,mine-mill union; mine mill union; sindicato; union,,,1962-02,university of pittsburgh,,,text,periodicals.; periodical; periodicals
1200,31735061657817,"loyalty oath, if we remain silent...",,,,university of pittsburgh,2,93,text,archival document
1201,31735061655910,"the communist part and the emancipation of the negro people, by earl browder",,,,university of pittsburgh,1,66,text,archival document
1202,31735061657486,"""...and what can we say to gus polites?, we need a statute of limitation!""",,,,university of pittsburgh,2,84,text,archival document
1203,31735061544734,"""platform and program of the socialist party of turtle creek borough. general election"",",,1921-11-08,,university of pittsburgh,11,3,text,archival document
1204,31735059397517,"frontiers,",,1931-10,,university of pittsburgh,4,87,text,archival document
1205,31735061537795,"vehicle emblazoned with communist pledges,",,1936-04-26,,university of pittsburgh,4,134,still image,archival document
1206,31735061656074,"the killing of william milton, by art shields,",,1948-09,,university of pittsburgh,1,62,text,archival document
1207,31735047450642,fe-ue flyer,,,,university of pittsburgh,37,65,text,archival document
1208,31735051655284,"wayland's monthly,",,1905-05,,university of pittsburgh,14,58,text,archival document
1209,31735066227962,"600 prominent americans ask president to rescind biddle decision,",,1942,,university of pittsburgh,2,43,text,archival document
1210,31735060482563,the white problem,,,,university of pittsburgh,1,20,text,archival document
1211,31735061540393,"""watts uprising '65""",,,,university of pittsburgh,8,77,text,archival document
1212,31735061656389,"""damage report, how reagan administration has hurt workers, the needy, the elderly...enriched the rich, big oil, the corporations, afl-cio solidarity party"",",,1981-09-19,,university of pittsburgh,1,157,text,archival document
1213,31735058194246,"the sewer: the van nuys underground v. iv, n, 5,",,1969,,university of pittsburgh,7,137,text,archival document
1214,31735066228010,"mccarthy on trial,",,1954,,university of pittsburgh,2,64,text,archival document
1215,31735061540831,"""the world's crisis analyzed- solution offered"", open letter to president harding, by h.l.a. holman",,,,university of pittsburgh,8,64,text,archival document
1216,31735070057306,"political action; political action (milwaukee, wis.)",,,1911-12-16,university of pittsburgh,,,text,newspapers.; newspapers; newspaper
1217,31735061656520,"""happy birthday"" postcard issued by the national conference to win amnesty for smith act victims",,,,university of pittsburgh,2,7,text,archival document
1218,31735061544007,"""wage-labor and capital"", by karl marx",,,,university of pittsburgh,10,104,text,archival document
1219,31735061659847,"""the farmer's way out"", life under a worker's and farmer's government, by john barnett",,1935-06,,university of pittsburgh,3,59,text,archival document
1220,31735061537381,"""hague over jersey""",,,,university of pittsburgh,4,78,text,archival document
1221,31735059397103,"mercy for the rosenbergs flyer,",,1952,,university of pittsburgh,2,117,text,archival document
1222,31735061544320,"""students and the peace movement: problems and perspectives"" research essay",,,,university of pittsburgh,11,182,text,archival document
1223,31735060482928,"the negro people on the march, report to the national committee of the communist party, u.s.a., by benjamin j. davis,",,1956-08,,university of pittsburgh,1,8,text,archival document
