,id,title,creator,contributor,creation_date,sort_date,display_date,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,host,series,container,owner,depositor 
1181,31735061657213,"""A Dangerous Woman"", Stella Petrosky Held for Deportation, by Sprad,",,,1936-06,1936-06-01T00:00:00,June 1936,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 17",ULS Archives Service Center,University of Pittsburgh
1182,31735061657221,"""Turn Informer or Go to Jail! Which Choice Would You Make?, Oleata O'Connor Yates Made Hers!""",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 32",ULS Archives Service Center,University of Pittsburgh
1183,31735061657239,For Abolition of the Inquisitorial Committees of Congress,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 52",ULS Archives Service Center,University of Pittsburgh
1184,31735061657247,"Can Americans Tolerate Prison for Ideas? Pamphlet with Accompanying Letter,",,,1954-04,1954-04-01T00:00:00,April 1954,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 76",ULS Archives Service Center,University of Pittsburgh
1185,31735061657254,What Political Prisoners Do We Defend? Pamphlet,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 18",ULS Archives Service Center,University of Pittsburgh
1186,31735061657262,Patriotism against McCarthyism,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 31",ULS Archives Service Center,University of Pittsburgh
1187,31735061657270,"Hate Groups and the Un-American Activities Committee, by David Wesley,",,,1962,1962-01-01T00:00:00,1962,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 51",ULS Archives Service Center,University of Pittsburgh
1188,31735061657288,End Exile,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 78",ULS Archives Service Center,University of Pittsburgh
1189,31735061657296,"The Bill of Rights in Danger!, by Robert W. Dunn,",,,1940-01,1940-01-01T00:00:00,January 1940,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 19",ULS Archives Service Center,University of Pittsburgh
1190,31735061657304,"""The Persecution of Oleta O'Connor Yates""",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 30",ULS Archives Service Center,University of Pittsburgh
1191,31735061657312,"Rights, Un-American Activities Committee Acts Unconstitutionally,",,,1959-10,1959-10-01T00:00:00,October 1959,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 49",ULS Archives Service Center,University of Pittsburgh
1192,31735061657320,"The Rape of the First Amendment, by Alexander L. Crosby",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 80",ULS Archives Service Center,University of Pittsburgh
1193,31735061657338,"Civil Liberties in the U.S.A., A Short History of the Origin and Defense of the Bill of Rights, by S. Small",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 20",ULS Archives Service Center,University of Pittsburgh
1194,31735061657346,"In Danger, The Right to Speak for Peace, by Harold Spencer",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 29",ULS Archives Service Center,University of Pittsburgh
1195,31735061657353,Only the People Can Decide,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 48",ULS Archives Service Center,University of Pittsburgh
1196,31735061657361,"Free American's from the McCarran Act Danger!, by Gus Hall",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 81",ULS Archives Service Center,University of Pittsburgh
1197,31735061657379,"The Big Plot, Proof of the Justice Department's Plan to Jail 21, 105 Americans",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 21",ULS Archives Service Center,University of Pittsburgh
1198,31735061657387,"Due Process in a Political Trial, The Record vs. The Press",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 26",ULS Archives Service Center,University of Pittsburgh
1199,31735061657395,"Mandel Vs. McCarthyism,",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 47",ULS Archives Service Center,University of Pittsburgh
1200,31735061657403,End McCarrasnism on this we Stand Together,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 82",ULS Archives Service Center,University of Pittsburgh
1201,31735061657411,Fellow Citizens: Our husbands are in prison!...,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 22",ULS Archives Service Center,University of Pittsburgh
1202,31735061657429,"""Is This What Truman Means By Civil Rights!""",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 25",ULS Archives Service Center,University of Pittsburgh
1203,31735061657437,"The People Vs. McCarthyism, The Case Against the McCarran Act, by John Abt",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 46",ULS Archives Service Center,University of Pittsburgh
1204,31735061657445,"The McCarran Act, Fact and Fancy, by Elizabeth Gurley Flynn",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 83",ULS Archives Service Center,University of Pittsburgh
1205,31735061657452,Digest of Amicus Curiae Brief to the United Supreme Court on the Constitutionality of the Internal Security Act of 1950 in the case of Communist Party of the U.S.A. v. Subversive Activities Control Board,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 23",ULS Archives Service Center,University of Pittsburgh
1206,31735061657460,"The Twelve and You, What Happens to Democracy is your business, too!, by Elizabeth Gurley Flynn",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 24",ULS Archives Service Center,University of Pittsburgh
1207,31735061657478,"Man Bites Dog, Report of an Unusual Hearing before the McCarran Committee",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 45",ULS Archives Service Center,University of Pittsburgh
1208,31735061657486,"""...And What Can We Say to Gus Polites?, We Need a Statute of Limitation!""",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 84",ULS Archives Service Center,University of Pittsburgh
1209,31735061657494,"""Facts and Opinions McCarran Internal Security Act"" Pamphlet",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 85",ULS Archives Service Center,University of Pittsburgh
1210,31735061657502,"""A Guide to the Club, Its Role in Building the United Front in 1950"", A Handbook for Community Club Officers, Prepared By Carl Dorfman",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 4, Folder 95",ULS Archives Service Center,University of Pittsburgh
1211,31735061657510,"The Twelve and You, What Happens to Democracy is Your Business, too!, by Elizabeth Gurley Flynn,",,,1948-09,1948-09-01T00:00:00,September 1948,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 114",ULS Archives Service Center,University of Pittsburgh
1212,31735061657528,"Reconversion, by George Morris",,,1945-09,1945-09-01T00:00:00,September 1945,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 2, Folder 140",ULS Archives Service Center,University of Pittsburgh
1213,31735061657536,"""Rules and Procedures for the Walk for the Bill of Rights"" Flyer",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 86",ULS Archives Service Center,University of Pittsburgh
1214,31735061657544,"""Public Affairs Pamphlet No. 1, A Program For Jobs In N.Y. State"", Issued By Council on Public Affairs, N.Y. State American Labor Party",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,XV. Progressive Party,"Box 10, Folder 24",ULS Archives Service Center,University of Pittsburgh
1215,31735061657551,"Peace or War, The People against the Warmakers!, by Eugene Dennis,",,,1946-05,1946-05-01T00:00:00,May 1946,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 2, Folder 138",ULS Archives Service Center,University of Pittsburgh
1216,31735061657569,"The Menace of American Imperialism, by William Z. Foster",,,1945-10,1945-10-01T00:00:00,October 1945,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 2, Folder 141",ULS Archives Service Center,University of Pittsburgh
1217,31735061657577,"""Defend Academic Freedom: Stop McCarthyism Now!"", A Statement on Academic Freedom Week by the Labor Youth League",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 87",ULS Archives Service Center,University of Pittsburgh
1218,31735061657585,"""The People's Demands"" Pamphlet",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 4, Folder 94",ULS Archives Service Center,University of Pittsburgh
1219,31735061657593,"No Jobs Today, A Story of a Young Worker in Pictures, by Phil Bard",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 2, Folder 137",ULS Archives Service Center,University of Pittsburgh
1220,31735061657601,"The Meaning of the 9-Party Communist Conference, by William Z. Foster,",,,1947-11,1947-11-01T00:00:00,November 1947,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 2, Folder 143",ULS Archives Service Center,University of Pittsburgh
1221,31735061657619,"""Conference of Inquiry"", Source Material for Panel Discussion",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 13, Folder 43",ULS Archives Service Center,University of Pittsburgh
1222,31735061657627,"Socialism, What's In It For You, By A.B. Magil",,,1946-04,1946-04-01T00:00:00,"April, 1946",,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 4, Folder 82",ULS Archives Service Center,University of Pittsburgh
1223,31735061657635,Report of the Fifth National Convention of the Young Communist League of U.S.A.,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 2, Folder 136",ULS Archives Service Center,University of Pittsburgh
1224,31735061657643,"Horizons of the Future, For a Socialist America, by Elizabeth Gurley Flynn,",,,1959-12,1959-12-01T00:00:00,December 1959,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 2, Folder 144",ULS Archives Service Center,University of Pittsburgh
1225,31735061657650,"Burlington Dynamite Plot, by Walt Pickard",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 88",ULS Archives Service Center,University of Pittsburgh
1226,31735061657668,"America's Thought Police,",,,1947-10,1947-10-01T00:00:00,October 1947,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 6",ULS Archives Service Center,University of Pittsburgh
1227,31735061657676,"The Crime of El Fanguito An Open Letter to President Truman on Puerto Rico, by William Z. Foster,",,,1948-04,1948-04-01T00:00:00,April 1948,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 2, Folder 135",ULS Archives Service Center,University of Pittsburgh
1228,31735061657684,"The American Way to Jobs, Peace, Equal Rights and Democracy,",,,1954-09,1954-09-01T00:00:00,September 1954,,text,,,archival document,,,,,American Left Ephemera Collection,VII. Communist Party USA (CPUSA),"Box 2, Folder 145",ULS Archives Service Center,University of Pittsburgh
1229,31735061657692,The Case of Claude Lightfoot,,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 90",ULS Archives Service Center,University of Pittsburgh
1230,31735061657700,"""Don't Let it Happen Here"", A Call to the American People",,,,,,,text,,,archival document,,,,,American Left Ephemera Collection,VI. Communists and Civil Liberties,"Box 2, Folder 112",ULS Archives Service Center,University of Pittsburgh
