id,title,uniform_title,alternative_title,enumeration_chronology,creator,contributor,associated_name,publication_place,publisher,publication_date,start_date,end_date,encoded_date,creation_date,display_date,copyright_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,isbn,issn,lccn,oclcn,url
9991589593406236,Robaron mi cuerpo negro,,,,"Alpízar Castillo, Rodolfo, 1947-",,,La Habana :,"Editorial Letras Cubanas,",,,,2016,,,,,monographic,,Spanish,text,print|||text|||regular print|||unmediated|||volume,378 pages ; 21 cm.,"Fiction|||Historical fiction, Cuban|||novel|||text",,Slavery|||Blacks|||Race relations|||Social conditions,1800-1899|||19th century,Cuba,,,,9789591021380|||9591021380,,2017484817,,
9991589863406236,Poesía y esclavitud,Poems. Selections,,,"Manzano, Juan Francisco, 1797-1854|||Padrón Barquín, Juan Nicolás|||Ferrer Cairo, Alejandra Jeidys","Padrón Barquín, Juan Nicolás (writer of introduction)|||Encinosa Cabrera, Yanelys, 1983- (compiler)|||Tamayo Oset, Abel (illustrator)|||Encinosa Careaga, Ángel Jorge (artist)|||Cabrera Arencibia, María Cristina (artist)|||Costanera Editorial (issuing body)","Manzano, Juan Francisco, 1797-1854 (author)|||Padrón Barquín, Juan Nicolás (editor, writer of introduction)|||Encinosa Cabrera, Yanelys, 1983- (compiler)|||Tamayo Oset, Abel (illustrator)|||Ferrer Cairo, Alejandra Jeidys (editor)|||Encinosa Careaga, Ángel Jorge (artist)|||Cabrera Arencibia, María Cristina (artist)|||Costanera Editorial (issuing body)","La Habana, Cuba :","Costanera Editorial,",,,,2017,,,,,monographic,,Spanish,text,print|||unmediated|||volume,24 pages : illustrations ; 22 cm.,Corrugated board bindings (Binding)|||History|||Painted bindings (Binding)|||Poetry|||Specimens|||biography|||text,,Slavery|||History|||Cuban poetry|||Cartonera books|||Artists' books|||Chapbooks|||Small presses,1800-1899|||19th century,Cuba,,,,,,,,
9991592223406236,Ezili's mirrors: imagining Black queer genders,,,,"Tinsley, Omise'eke Natasha, 1971-",ProQuest (Firm),"Tinsley, Omise'eke Natasha, 1971- (author)",Durham :,"Duke University Press,",,,,2018,,,2018,,monographic,,English,text,electronic resource|||remote|||computer|||online resource,1 online resource.,bibliography|||text,"From the dagger mistress Ezili Je Wouj and the gender-bending mermaid Lasiren to the beautiful femme queen Ezili Freda, the Ezili pantheon of Vodoun spirits represents the divine forces of love, sexuality, prosperity, pleasure, maternity, creativity, and fertility. And just as Ezili appears in different guises and characters, so too does Omise'eke Natasha Tinsley in her voice- and genre-shifting, exploratory book Ezili's Mirrors. Drawing on her background as a literary critic as well as her quest to learn the lessons of her spiritual ancestors, Tinsley theorizes black Atlantic sexuality by tracing how contemporary queer Caribbean and African American writers and performers evoke Ezili. Tinsley shows how Ezili is manifest in the work and personal lives of singers Whitney Houston and Azealia Banks, novelists Nalo Hopkinson and Ana Lara, performers MilDred Gerestant and Sharon Bridgforth, and filmmakers Anne Lescot and Laurence Magloire--none of whom identify as Vodou practitioners. In so doing, Tinsley offers a model of queer black feminist theory that creates new possibilities for decolonizing queer studies.",Gender identity|||Blacks|||Sexual behavior|||Legends|||Feminism|||Homosexuality|||Queer theory|||African diaspora in art,,Haiti,,,,9780822372080|||0822372088|||9780822370307|||0822370301|||9780822370383|||0822370387,,2017056618,,https://ebookcentral.proquest.com/lib/pitt-ebooks/detail.action?docID=5217028
9991729273406236,Esclavitud y diferencia racial en el Caribe hispano,,,,"Naranjo Orovio, Consuelo",,"Naranjo Orovio, Consuelo (editor)",Madrid :,"Ediciones Doce Calles,",,,,2017,,,,,monographic,,Spanish,text,print|||unmediated|||volume,298 pages : illustrations ; 24 cm.,bibliography|||text,,Slavery|||Blacks|||Social conditions|||Race relations,,Caribbean Area; Caribbean Sea|||Caribbean Area,,,,9788497442220|||8497442229,,,,
9991741943406236,"colonialismo y la personalidad del puertorriqueño, El",,,,"Riestra, Miguel A.",,"Riestra, Miguel A. (author)","Carolina, PR :","Del Mar Distributors,",,,,2016,,,,,monographic,,Spanish,text,print|||unmediated|||volume,88 pages ; 21 cm,History|||bibliography|||text,,"Imperialism|||Group identity|||National characteristics, Puerto Rican|||History|||Colonial influence|||International relations|||Race relations|||Relations",,United States|||Puerto Rico,,,,9781938864216|||1938864212,,,,
9991744053406236,Yemanjá: Wisdom from the African heart of Brazil,,Wisdom from the African heart of Brazil,,,"Roberts, Donna Carole (writer of accompanying material, film producer, film director)|||Read, Donna (editor of moving image work, writer of accompanying material)|||Walker, Alice, 1944- (narrator)|||Hoffman, Gerald Lee (cinematographer)|||Project Zula (Firm) (production company)","Roberts, Donna Carole (writer of accompanying material, film producer, film director)|||Read, Donna (editor of moving image work, writer of accompanying material)|||Walker, Alice, 1944- (narrator)|||Hoffman, Gerald Lee (cinematographer)|||Project Zula (Firm) (production company)",[United States] :,"Project Zula,",,2015,,2015,2015,,,,monographic,,English|||Portuguese,moving image,videorecording|||videodisc|||video,"1 videodisc (52 min.) : sound, color ; 4 3/4 in.",two-dimensional moving image|||videorecording,"""A documentary film about the Afro-Brazilian spiritual tradition of Candomblé as told through the voices of elder woman leaders."" -- Container.",Candomblé (Religion)|||Afro-Brazilian cults|||Religious life and customs|||Religion,,Brazil,,,,,,,,
9991783693406236,"Caribbeanization of Black politics: race, group consciousness, and political participation in America, The",,,,"Wright Austin, Sharon D., 1965-",,"Wright Austin, Sharon D., 1965- (author)",Albany :,"State University of New York Press,",,,,2018,,,,,monographic,,English,text,print|||unmediated|||volume,"xiv, 257 pages : illustrations ; 24 cm.",Case studies|||bibliography|||text,,Caribbean Americans|||Politics and government|||Blacks|||Identity politics|||Political participation|||Race identity|||African Americans|||Relations with Caribbean Americans|||Immigrants|||Political activity|||Minorities,,United States,,,,9781438468099|||1438468091,,2017007756,,
9991950563406236,Rutas de la herencia y cultura negra en América y el Perú,,,,"Vilcapoma I., José Carlos (Vilcapoma Ignacio)|||Muñoz V., Enrique Luis (Muñoz Vélez), 1953-",,"Vilcapoma I., José Carlos (Vilcapoma Ignacio) (editor)|||Muñoz V., Enrique Luis (Muñoz Vélez), 1953- (editor)",Lima :,"Universidad Nacional Agraria La Molina,",,,,2017,,,,Primera edición.,monographic,,Spanish,text,print|||unmediated|||volume,219 pages : illustrations ; 24 cm.,bibliography|||text,,Blacks|||Social life and customs|||Slavery,,Latin America|||Peru,,,,9786124147968|||6124147963,,,,
9991960453406236,"Slavery unseen: sex, power, and violence in Brazilian history",,,,"Aidoo, Lamonte, 1986-",ProQuest (Firm),"Aidoo, Lamonte, 1986- (author)",Durham :,"Duke University Press,",,,,2018,,,2018,,monographic,,English,text,electronic resource|||remote|||computer|||online resource,1 online resource.,bibliography|||text,,Slavery|||History|||Slaves|||Abuse of|||Slaveholders|||Sexual behavior|||Race relations,,Brazil,,,,9780822371687|||0822371685|||9780822371168|||0822371162|||9780822371298|||0822371294,,2017046595,,https://ebookcentral.proquest.com/lib/pitt-ebooks/detail.action?docID=5322536
9991968303406236,"escrita de Maria Firmina dos Reis na literatura afrodescendente brasileira: revisitando o cânone, A",,,,"Mendes, Algemira de Macêdo",,"Mendes, Algemira de Macêdo (author)",Lisboa :,"Chiado,",,,,2016,,,,1.a edicão.,monographic,,Portuguese,text,print|||unmediated|||volume,"205 pages : illustrations, facsimiles ; 23 cm.","Criticism, interpretation, etc|||bibliography|||biography|||text",,"Criticism and interpretation|||Women authors, Black|||Women abolitionists|||Brazilian literature|||History and criticism|||African influences|||Reis, Maria Firmina dos 1825-1917|||Ursula",,Brazil,,,,9789895174812|||9895174810,,,,
9991968373406236,"Vassouras: comunidade escrava, conflitos e sociabilidade (1850-1888)",,,,"Carvalho, Fábio Pereira de",,"Carvalho, Fábio Pereira de (author)","Niterói, RJ :","EDUFF,",,,,2017,,,2016,,monographic,,Portuguese,text,print|||unmediated|||volume,179 pages ; 23 cm,History|||bibliography|||text,,Slavery|||History|||Blacks|||Agricultural colonies|||Race relations|||Social conditions,1800-1899|||19th century,Brazil|||Vassouras|||Vassouras (Brazil),,,,9788522812806|||8522812802,,,,
9991968403406236,"Revolução do Haiti e o Brasil escravista: o que não deve ser dito, A",,,,"Morel, Marco",,"Morel, Marco (author)","Jundiaí, SP :","Paco Editorial,",,,,2017,,,,1a. edição.,monographic,,Portuguese,text,print|||unmediated|||volume,"346 pages : illustrations, maps ; 21 cm.",History|||bibliography|||text,,Slavery|||Diplomatic relations|||History|||Foreign relations|||Revolution (Haiti : 1791-1804),"1700-1899|||18th century|||19th century|||Revolution, 1791-1804",Brazil|||Haiti,,,,9788546210657|||8546210659,,,,
9992170603406236,Bajo el fuego del Caribe colombiano: cuatro poetas afrocartageneras = Sous le feu des Caraïbes colombiennes : quatre poètes afro-carthagénoises,,Sous le feu des Caraïbes colombiennes,,"Diago, Ruth Patricia, 1956-|||Berdugo, Dora Isabel, 1970-|||Maza Chamorro, Tania|||Cueto, Muris, 1952-","Morales Morales, Nadia del Carmen (compiler)|||Boudon, Fabrice (artist)","Morales Morales, Nadia del Carmen (compiler)|||Diago, Ruth Patricia, 1956- (author)|||Berdugo, Dora Isabel, 1970- (author)|||Maza Chamorro, Tania (author)|||Cueto, Muris, 1952- (author)|||Boudon, Fabrice (artist)","Bogotá, Colombia :","Apidama Ediciones,",,,,2017,,,,Primera edición.,monographic,,Spanish|||French,text,print|||unmediated|||volume,98 pages : color illustrations ; 20 x 20 cm,Colombian poetry-21st century|||Poetry|||Translations into French|||bibliography|||text,"Poetry of four Bolivarian Afro-Colombian poets, Ruth Patricia Diago, Dora Isabel Berdugo, Tania Maza and Muris Cueto.","Women authors, Black|||Colombian poetry|||Women authors",2000-2099|||21st century,Colombia,,,,9789588416809|||9588416809,,,,
9992170713406236,Afrodescendientes en el Valle del Cauca: ensayos históricos,Essays. Selections,,,"Valencia Llano, Alonso",,"Valencia Llano, Alonso (author)","Cali, Colombia :","Universidad del Valle, Programa Editorial,",,,,2016,,,,Primera edición.,monographic,,Spanish,text,print|||unmediated|||volume,97 pages ; 24 cm,History|||bibliography|||text,,Blacks|||History|||Slaves,,Colombia|||Valle del Cauca,,,,9789587652642|||9587652649,,,,
9992189963406236,"Trafficking in persons: preparing the 2016 annual report : hearing before the Committee on Foreign Relations, United States Senate, One Hundred Fourteenth Congress, second session, May 25, 2016",,,,"United States, Congress., Senate., Committee on Foreign Relations,",,"United States, Congress., Senate., Committee on Foreign Relations, (author)",Washington :,"U.S. Government Publishing Office,",,,,2018,,,,,monographic,,English,text,electronic resource|||remote|||computer|||online resource,"1 online resource (iii, 21 pages).",Legislative hearings|||government publication|||text,,Human trafficking|||Prevention|||International cooperation|||Child trafficking|||Slavery|||Women|||Crimes against|||Children,,Cuba|||Malaysia,,,,,,,,https://purl.fdlp.gov/GPO/gpo90654
99835143406236,Esclavos y mulatos en un dominio rural del siglo XVIII en Córdoba: contribución a la demografía histórica,,,,,"Dorflinger, Jose Walter.",,"Córdoba, República Argentina",Dirección General de Publicidad,,,,,,,,,monographic,,Spanish,text,print,18 p. ; 23 cm.,,,Blacks|||History|||Statistics,,Argentina,,,,,,,,
998225963406236,"Negro in northern Brazil: a study in acculturation, The",,,,"Eduardo, Octavio da Costa.",,,New York,J. J. Augustin,,1949,1948,1949/1948,,,,,monographic,,English,text,print,"viii, 131 p. maps. 24 cm.",,,Blacks|||Acculturation,,Maranhão|||Brazil,,,,,,49048569,,
998246293406236,"campanha abolicionista (1879-1888), A",,,,"Morais, Evaristo de, 1871-1939",,,"Brasília, Distrito Federal",Editora Universidade de Brasília,,,,1986,,,,2a. ed.,monographic,,Portuguese,text,print,406 p. ; 23 cm.,bibliography,,Slavery|||History|||Politics and government,19th century|||1822-1889,Brazil,,,,8523000666,,86229520,,
998254373406236,Sugar is made with blood: the conspiracy of La Escalera and the conflict between empires over slavery in Cuba,,,,"Paquette, Robert L., 1951-",,,"Middletown, Conn",Wesleyan University Press,,,,1988,,,,1st ed.,monographic,,English,text,print,"xvi, 346 p., [24] p. of plates : ill. ; 24 cm.",bibliography,,Slavery|||History|||Race relations,"Negro Conspiracy, 1844",Cuba,,,,0819551929,,87034503,,
998314033406236,Through Afro-America: an English reading of the race problem,,,,"Archer, William, 1856-1924",,,London,"Chapman & Hall, ltd.",,,,,,,,,monographic,,English,text,print,"xvi, 295 p. 23 cm.",,,African Americans|||Race relations|||Description and travel|||Economic conditions,,Southern States|||United States|||Cuba,,,,,,w 10000207,,
998329293406236,Cuentos de personajes recopilados en diferentes localidades de Esmeraldas,,"Cuentos de personajes|||Cuentos de personajes, Esmeraldas",,,"García Salazar, Juan.",,Quito,Ed. Abya-yala,,,,,,,,,monographic,,Spanish,text,print,54 p. : ill. ; 22 cm.,,,Blacks|||Folklore|||Tales,,Ecuador|||Esmeraldas (Province),,,,,,94207883,,
9982267943406236,Afrodescendientes en la independencia: participación de la comunidad negra en las guerras de independencia : la historia olvidada,,,,"Maturana, Oscar, 1957-2016",,"Maturana, Oscar, 1957-2016 (author)",[Buenos Aires] :,"Libros en Red,",,,,2011,,,2011,Primera edición en español.,monographic,,Spanish,text,print|||unmediated|||volume,411 pages : illustrations ; 22 cm.,biography|||text,,"Blacks|||African American political activists|||African Americans|||History|||Participation, Black","Wars of Independence, 1806-1830|||Revolution, 1775-1783",Latin America|||Caribbean Area|||United States|||Caribbean Area; Caribbean Sea,,,,9781597547253|||1597547255,,,,
9982268893406236,"Indígenas, africanos y afrodescendientes en la Argentina: convergencias, divergencias y desafíos",,,,"Tamagno, Liliana|||Maffia, Marta Mercedes",,"Tamagno, Liliana (editor)|||Maffia, Marta Mercedes (editor)",Buenos Aires :,"Editorial Biblos,",,,,2014,,,2014,Primera edición.,monographic,,Spanish,text,print|||unmediated|||volume,267 pages ; 23 cm.,bibliography|||text,,Blacks|||Africans|||Indians of South America|||Equality|||Race discrimination|||Race relations,,Argentina,,,,987691278X|||9789876912785,,,,
