,id,title,uniform_title,alternative_title,enumeration_chronology,associated_name,publication_place,publisher,publication_date,start_date,end_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,issn,lccn,oclcn
357,4184191,Negro American literature forum,Negro American literature forum (Online),,,,"Terre Haute, Ind","School of Education, Indiana State University",1967-1976,1967,1976,,serial,Quarterly,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,"Criticism, interpretation, etc|||Electronic journals|||Periodicals|||Périodiques|||periodical|||review|||text",,American literature|||African American authors|||History and criticism|||Littérature américaine|||Auteurs noirs américains|||Histoire et critique,,,,,Black American literature forum (Online) 2326-1536 (DLC)sn 99023368 (OCoLC)40892653,2325-7164|||0028-2480,,
358,542489,"Negro churchman, The",,,,,"Millwood, N.Y",Kraus Reprint Co.,1977,1923,1931,,serial,Unknown,eng,text,,9 v. in 2. ill. 24 cm.,periodical,,PeriodicalsAfrican Orthodox Church,,,,,,,78643256,
359,1424147,Negro music journal,,,,,"Westport, Connecticut",Negro Universities Press,1970,1902,1903,,serial,Monthly,eng,text,microfiche|||microform,2 v. in 1 : ports. ; 23 cm.,Periodicals|||periodical,,Music|||African American musicians|||African American periodicals,,,,,,,,
360,7951933,"Negro music journal, The",,,,,"Westport, Conn",Negro Universities Press,1970,1902,1903,,serial,Monthly,eng,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Periodicals|||periodical|||text,,Music|||African American musicians,,,,,,,,
361,523476,"Negro world, The",The Negro world (Minneapolis),,,,Minneapolis and St. Paul,,,1892,9999,,serial,Unknown,eng,text,microfilm,ill.,newspaper,,African American newspapers,,United States Minnesota St. Paul|||United States Minnesota Minneapolis,,,,,,
362,548425,Negro world,Negro world (Knoxville),,,,"Knoxville, Tenn",,,18uu,1895,,serial,Unknown,eng,text,microfilm,ill.,newspaper,,African American newspapers,,United States Tennessee Knoxville,,,,,,
363,547643,Negro world,,,,,New York,,,1917,1933,,serial,Weekly|||Unknown,eng,text,microfilm,32 v.,periodical,,African American periodicals,,,,,World peace echo,,,
364,9040935,Neotestamentica,,SA ePublications,,,"Pretoria, Republic of South Africa :",NTSSA,,1967,9999,,serial,"Semiannual, 1986-|||Annual, 1967-1985|||Semiannual",eng|||afr,text,electronic|||electronic resource|||remote|||computer|||online resource,,"Collections|||Criticism, interpretation, etc|||Electronic journals|||Periodicals|||periodical|||review|||text","Vols for 1967-1968, 1971-1983 constitute Proceedings of the meeting of Die Nuwe-Testamentiese Werkgemeenskap van Suid-Afrika.","Criticism, interpretation, etc|||Critique, interprétation, etc|||Sabinet African ePublications (SA ePublications)Bible New Testament",,,,,,0254-8356,,
365,4184253,"network journal (Brooklyn, N.Y., N.Y. 1993), The","Network journal (Brooklyn, New York, N.Y. : 1993)",,,,"Brooklyn, NY",Aziz Gueye Adetimirin,,1993,9999,,serial,Monthly,eng,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Periodicals|||periodical|||text,,African American business enterprises|||African American businesspeople|||Small business,,,,,,1094-1908,,
366,1212103,New African literature and the arts,,,,"Okpaku, Joseph (ed.)",New York,T. Crowell Co.,,1969,1973,,serial,Unknown,eng,text,print,3 v. ill. 21 cm.,,,"The arts, African",,,,,,0077-7994,76109903,
367,6470216,New African woman,New African woman (French ed.),,,,London,"IC Publications, Inc.",,2009,9999,,serial,Three times a year,fre,text,electronic|||electronic resource|||remote,,Periodicals|||periodical,,"Women, Black",,,,,,,,
368,6470215,New African woman,New African woman (English ed.),,,,London,"IC Publications, Inc.",,2009,9999,,serial,Semiannual,eng,text,electronic|||electronic resource|||remote,,Periodicals|||periodical,,"Women, Black",,,,,,,,
369,8633539,"new age, The","New age (Portland, Or.)",,,,"Portland, Or. :",A.D. Griffin,,1896,1905,,serial,Weekly,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Newspapers|||newspaper|||text,,African Americans|||African American newspapers,,United States Oregon Multnomah Portland,,,Portland new age (DLC) 2014254028 (OCoLC)876200983,,,
370,523560,New challenge,"New challenge (New York, N.Y. : 1937)|||Challenge (Boston, Mass.)",,,,"Westport, Conn",Negro Universities Press,1970,1934,1937,,serial,Unknown,eng,text,,1 v. ; 24 cm.,Periodicals|||periodical,,American literature|||African American authors,,,,,,,sn 86025065,
371,1424151,New challenge,"New challenge (New York, N.Y. : 1937)|||Challenge (Boston, Mass.)",,,,"Westport, Conn",Negro Universities Press,1970,1934,1937,,serial,Unknown,eng,text,microfiche|||microform,1 v. ; 24 cm.,Periodicals|||periodical,,American literature|||African American authors,,,,,,,,
372,4877894,New coin,,New coin poetry|||New coin South African poetry June 2000-,,,"Grahamstown, South Africa","Institute for the Study of English in Africa, Rhodes University",[1992]-,1992,9999,,serial,Semiannual,eng,text,electronic|||electronic resource|||remote,,Periodicals|||periodical,,South African poetry (English),,,,New coin poetry 0028-4459 (DLC) 2007203084 (OCoLC)2530866,,0028-4459,,
373,4417630,"new crisis, The","New crisis (Baltimore, Md.)",Crisis,,,"Baltimore, MD",Crisis Pub. Co.,1997-c2003,1997,2003,,serial,"Bimonthly, Oct. 1997-2003|||Eight no. a year, July 1997|||Bimonthly",eng,text,electronic|||electronic resource|||remote,,Periodicals|||Périodique électronique (Descripteur de forme)|||Ressource Internet (Descripteur de forme)|||periodical,,African Americans|||Afro-américain,,,,Crisis 0011-1422 (DLC) 13002608 (OCoLC)1565450,"Crisis (Baltimore, Md. : 2003) 1559-1573 (DLC) 2003260129 (OCoLC)52421458",1559-1603,,
374,7808552,New dawn: journal of Black Canadian studies,,,,,"Toronto, Ont",University of Toronto,,2006,9999,,serial,Annual,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Periodicals|||text,,Blacks|||Study and teaching|||Social conditions|||Black Canadians|||Race relations,,,,,,1715-4081,,
375,9026857,New era,"New era (Washington, D.C.)",,,,"Washington, D. C. :","[publisher not identified.],",1870,1870,1870,,serial,Weekly,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Newspapers|||newspaper|||text,,African Americans|||African American newspapers,,United States District of Columbia Washington,,,New national era,2471-6324|||2471-6316,,
376,9247483,New Jerseys' only gay black womans' newsletter,,New Jersey's gay black women's newsletter|||New Jerseys' only gay black womans' newsletter,,,"Newark, New Jersey :","[publisher not identified],",1994-,1994,uuuu,,serial,Monthly,eng,text,electronic resource|||remote|||computer|||online resource,1 online resource (volumes).,Periodicals|||periodical|||text,,African American women|||African American lesbians|||African American gays,,,,,,,,
377,7908180,New journal & guide,"New journal & guide (Norfolk, Va. : 1991)",New journal and guide,,,"Norfolk, Va","New Journal and Guide, Inc.",1991-,1991,9999,,serial,Weekly,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Newspapers|||newspaper|||text,,African American newspapers|||African Americans,,United States Virginia Norfolk,,"Journal and guide (Norfolk, Va. : 1977) (DLC) 2011263310 (OCoLC)767741344",,2641-1350,,
378,7908181,"new journal and guide, The","New journal and guide (Norfolk, Va. : 1975)",,,,"Norfolk, Va",Guide Pub. Co.,1975-1977,1975,1977,,serial,Weekly,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Newspapers|||newspaper|||text,,African Americans|||African American newspapers,,United States Virginia Norfolk,,"Journal and guide (Norfolk, Va. : Metro ed.) (DLC) 2011263312 (OCoLC)767746090","Journal and guide (Norfolk, Va. : 1977) (DLC) 2011263310 (OCoLC)767741344",,,
379,548910,New Pittsburgh courier,New Pittsburgh courier (City ed.),Pittsburgh courier|||New courier,,,"Pittsburgh, Pa",New Pittsburgh Courier Pub. Co.,,1966,9999,City ed.,serial,Weekly,eng,text,print,v. : ill. ; 57x38 cm.,newspaper,,African American newspapers,,United States Pennsylvania Allegheny Pittsburgh,,Pittsburgh courier (City ed. : 1955) (DLC)sn 85054571,,,sn 85054572,
380,4527747,New Pittsburgh courier,"New Pittsburgh courier (Pittsburgh, Pa. : City ed.)",Pittsburgh courier|||New courier|||Pittsburgh new courier,,,"Pittsburgh, Pa",New Pittsburgh Courier Pub. Co.,[1966]-,1966,9999,City ed.,serial,"Semiweekly, 1986-|||Weekly, 1966-1986|||Semiweekly",eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,African American newspapers-Pennsylvania|||Newspapers|||newspaper|||text,,African Americans,,United States Pennsylvania Allegheny Pittsburgh,,Pittsburgh courier (City ed. : 1955) (DLC) 2009263350 (OCoLC)426739814,,1047-8051,,
381,1898762,New Pittsburgh courier,"New Pittsburgh courier (Pittsburgh, Pa. : National ed.)","New courier Oct. 29/Nov. 4, 1966-May 12, 1973|||Courier May 19, 1973-Dec. 31, 1977|||Pittsburgh courier July 30, 1977-Dec. 31, 1977",,,"Pittsburgh, Pa",New Pittsburgh Courier Publishing Co.],1966-,1966,9999,National edition.,serial,Weekly,eng,text,microfilm|||microform,"v. : ill., ports.;",newspaper,,African American newspapers,,United States Pennsylvania Allegheny Pittsburgh,,"Pittsburgh courier (Pittsburgh, Pa. : National edition : 1955) (OCoLC)7476314",,,,
382,523851,New South African writing,,,,,Cape Town,Purnell,,1964,9999,,serial,Annual,eng,text,print,v. ; 23 cm.,Periodicals,,South African literature (English),,,,,,,65067728,
383,6308575,New York Age,,Freeman|||New York Globe|||New York Freeman,,,"New York, NY",,1883-1892,1883,1892,,serial,Weekly,eng,text,electronic|||electronic resource|||remote,,Newspapers|||newspaper,,African American newspapers|||African Americans,,United States New York New York New York,,"New York globe (New York, N.Y. : 1880)",New York freeman,,,
384,540907,"New York freeman, The",,,,,New York,"Gotham Pub. Co., etc.",,1884,1887,,serial,Unknown,eng,text,microfilm,,newspaper,,African American newspapers,,United States New York New York,,Freeman,New York age,,,
385,972941,News from the South African Library =: Nuus van die Suid-Afrikaanse Biblioteek,,Nuus van die Suid-Afrikaanse Biblioteek,,,Cape Town,The Library,,19uu,9999,,serial,Unknown,eng,text,print,v. : ill. ; 31 cm.,periodical,,South African Library.,,,,,,,,
386,979616,News letter - Friends of the South African Library: Nuusbrief - Vriende van die Suid-Afrikaanse Biblioteek,,Nuusbrief - Vriende van die Suid-Afrikaanse Biblioteek,,,Cape Town,Friends of the South African Library.,,1uuu,9999,,serial,Unknown,eng,text,print,v. 34 cm.,,,Libraries|||PeriodicalsSouth African Public Library.,,,,,,,,
387,548542,Newsletter,Newsletter (African Studies Association),,,,"Los Angeles, Calif","Published for the African Studies Association, by the African Studies Center, University of California at Los Angeles",1968,1968,1968,,serial,Unknown,eng,text,print,1 v. ; 28 cm.,periodical,,Periodicals|||Study and teachingAfrican Studies Association,,,,,African studies newsletter 0002-0214 (OCoLC)3236821,,,
388,9263956,Newsletter,,Black and White Men Together/Atlanta|||BWMT Atlanta|||BWMT/Atlanta newsletter|||BWMT newsletter,,,"Atlanta, Ga. :",BWMT/Atlanta,,19uu,9999,,serial,Monthly,eng,text,electronic resource|||remote|||computer|||online resource,1 online resource (volumes).,Periodicals|||periodical|||text,,Gay men|||African American men|||Social conditions|||Racism|||HomosexualityBWMT/Atlanta|||BWMT/Atlanta.,,,,,,,,
389,9247532,"Newsletter: Black and White Men Together, San Francisco, CA",,Newsletter,,National Association of Black and White Men Together (issuing body.),"Milwaukee, Wisconsin :","Black and White Maine Together,",1980-,1980,uuuu,,serial,Monthly,eng,text,electronic resource|||remote|||computer|||online resource,1 online resource (volumes) : illustrations.,Periodicals|||periodical|||text,,African American gay men|||Gay men|||Interracial dating,,,,,,,,
390,7897534,"Nexus: criticism, poetry, prose","Nexus (Nairobi, Kenya)",,,,"Nairobi, Kenya","English Dept., University College",[1966?-1968],1966,1968,,serial,Two issues per year|||Semiannual,eng,text,print|||unmediated|||volume,2 volumes ; 25 cm,"Criticism, interpretation, etc|||Periodicals|||periodical|||text",,African literature (English)|||History and criticism,,,,,Busara 0007-6376 (DLC) 75620460 (OCoLC)1533268,0549-1282,2005203825,
391,4191818,Nka (Brooklyn N.Y.),"Nka (Brooklyn, New York, N.Y.)",Contemporary African art,,,"Brooklyn, NY",NKA Publications,c1994-,1994,9999,,serial,Semiannual,eng,text,print,v. : ill. ; 28 cm.,Periodicals|||periodical,,"Arts, African",20th century,,,,,1075-7163,95658540|||sn 94000227,
392,6164122,Nka: journal of contemporary African art,"Nka (Brooklyn, New York, N.Y. : Online)",Contemporary African art,,,"Brooklyn, NY :|||Durham, NC :","NKA Publications,|||Duke University Press",1994-,1994,9999,,serial,"Three times a year, 2008-|||Semiannual, 1994-1998|||Frequency varies, 1999-2007|||Semiannual",eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||periodical|||text,,"Arts, African",1900-1999|||20th century,,,,,2152-7792|||1075-7163,,
393,541723,Nkombo,,,,,New Orleans,"Ahidiana, Inc.",,19uu,9999,,serial,Quarterly,eng,text,print,v. : ill. ; 23 cm.,Periodicals|||periodical,,African Americans|||American literature|||African American authors,,,,,,,,
394,6943883,Nokoko,,,,,Ottawa,"Institute of African Studies, Carleton University",[2010]-,2010,9999,,serial,Unknown,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||text,,Pan-Africanism,,,,Journal of Pan-African wisdom (OCoLC)53342246,,,,
395,7908213,Norfolk journal and guide,"Norfolk journal and guide (Norfolk, Va. : Home ed.)",,,,"Norfolk, Va",Guide Pub. Co.,,19uu,1931,Home ed.,serial,Weekly,eng,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Newspapers|||newspaper|||text,,African Americans|||African American newspapers,,United States Virginia Norfolk,,,"Journal and guide (Norfolk, Va. : Home ed.) (DLC)sn 95079592",,,
396,9026883,North Carolina Republican,"North Carolina Republican (Raleigh, N.C.)",Republican|||Weekly Republican,,,"Raleigh, N. C. :",James H. Harris,,1879,1880,,serial,Weekly,eng,text,electronic|||electronic resource|||remote|||computer|||online resource,,Newspapers|||newspaper|||text,,African American newspapersRepublican Party (N.C.),19th century|||1800-1899,United States North Carolina Wake Raleigh,,,,2474-4506|||2474-4492,,
397,540213,"North star, The",,,,,"Rochester, N. Y",,,1847,1851,,serial,Weekly,eng,text,microfilm,,newspaper,,African American newspapers|||Antislavery movements,,United States New York Rochester,,,,,,
398,540562,"Northern star and freemen's advocate, The",,,,,"Albany, N.Y",,,1842,1843,,serial,Unknown,eng,text,microfilm,,newspaper,,African American newspapers,,United States New York Albany,,,,,,
399,6308593,Northwestern Recorder,,Wisconsin Afro-American,,,"Milwaukee, WI",,1892-1893,1892,1893,,serial,Monthly,eng,text,electronic|||electronic resource|||remote,,Newspapers|||newspaper,,African American newspapers|||African Americans,,United States Wisconsin Milwaukee Milwaukee,,Wisconsin Afro-American,,,,
400,526595,Notes africaines,,,,,Dakar,,,1939,9999,,serial,Quarterly,fre,text,print,"no. illus., 27 cm.",periodical,,Ethnology|||Periodicals|||African languages,,,,,,0029-3954,54036170,
401,4599304,NSBE (Alex. Va.),,NSBE magazine|||National Society of Black Engineers magazine,,,"Alexandria, VA",The Society,1989-,1989,9999,,serial,Five no. a year|||Quarterly,eng,text,print,v. : ill. ; 28 cm.,Periodicals|||periodical,,African American engineers|||Engineers,,,,NSBE journal 0888-0573 (DLC) 86650690 (OCoLC)13474991,,1060-3123,93645732|||sn 91004729,
