id,title,uniform_title,alternative_title,enumeration_chronology,associated_name,publication_place,publisher,publication_date,start_date,end_date,edition,issuance,frequency,language,type_of_resource,format,extent,genre,abstract,subject,temporal_coverage,geographic_coverage,target_audience,preceded_by,succeeded_by,issn,lccn,oclccn,url
4417630,"new crisis, The","New crisis (Baltimore, Md.)",Crisis,,,"Baltimore, MD",Crisis Pub. Co.,1997-c2003,1997,2003,,serial,"Bimonthly, Oct. 1997-2003|||Eight no. a year, July 1997|||Bimonthly",English,text,electronic|||electronic resource|||remote,,Periodicals|||Périodique électronique (Descripteur de forme)|||Ressource Internet (Descripteur de forme)|||periodical,,African Americans|||Afro-américain,,United States,,Crisis 0011-1422 (DLC) 13002608 (OCoLC)1565450,"Crisis (Baltimore, Md. : 2003) 1559-1573 (DLC) 2003260129 (OCoLC)52421458",1559-1603,,,http://pitt.idm.oclc.org/login?url=https://search.ebscohost.com/direct.asp?db=aph&jid=AAC&scope=site
7808552,New dawn: journal of Black Canadian studies,,,,,"Toronto, Ont",University of Toronto,,2006,9999,,serial,Annual,English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Periodicals|||text,,Blacks|||Study and teaching|||Social conditions|||Black Canadians|||Race relations,,Canada,,,,1715-4081,,,https://jps.library.utoronto.ca/index.php/dawn/issue/archive
9026857,New era,"New era (Washington, D.C.)",,,,"Washington, D. C. :","[publisher not identified.],",1870.,1870,1870,,serial,Weekly,English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Newspapers|||newspaper|||text,,African Americans|||African American newspapers,,"Washington (D.C.)|||United States, District of Columbia, Washington",,,New national era,2471-6324|||2471-6316,,,http://chroniclingamerica.loc.gov/lccn/sn84024437/issues/
9247483,New Jerseys' only gay black womans' newsletter,,New Jersey's gay black women's newsletter|||New Jerseys' only gay black womans' newsletter,,,"Newark, New Jersey :","[publisher not identified],",1994-,1994,uuuu,,serial,Monthly,English,text,electronic resource|||remote|||computer|||online resource,1 online resource (volumes).,Periodicals|||periodical|||text,,African American women|||African American lesbians|||African American gays,,New Jersey|||Newark,,,,,,,http://pitt.idm.oclc.org/login?url=http://gdc.galegroup.com/gdc/artemis/atp/AboutThisPublicationPortletWin?mCode=6QOG&p=AHSI&prodId=AHSI&action=e&windowstate=normal&mode=view&userGroupName=upitt_main
7908180,New journal & guide,"New journal & guide (Norfolk, Va. : 1991)",New journal and guide,,,"Norfolk, Va","New Journal and Guide, Inc.",1991-,1991,9999,,serial,Weekly,English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Newspapers|||newspaper|||text,,African American newspapers|||African Americans,,"Virginia|||Norfolk|||Virginia Beach|||United States, Virginia, Norfolk|||Virginia Beach (Va.)|||Portsmouth (Va.)|||Chesapeake|||Suffolk (Va.)|||Portsmouth|||Norfolk (Va.)|||Chesapeake (Va.)|||Suffolk",,"Journal and guide (Norfolk, Va. : 1977) (DLC) 2011263310 (OCoLC)767741344",,2641-1350,,,http://pitt.idm.oclc.org/login?url=https://search.proquest.com/publication/46472
7908181,"new journal and guide, The","New journal and guide (Norfolk, Va. : 1975)",,,,"Norfolk, Va",Guide Pub. Co.,1975-1977,1975,1977,,serial,Weekly,English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Newspapers|||newspaper|||text,,African Americans|||African American newspapers,,"Virginia|||Norfolk (Va.)|||Norfolk|||United States, Virginia, Norfolk",,"Journal and guide (Norfolk, Va. : Metro ed.) (DLC) 2011263312 (OCoLC)767746090","Journal and guide (Norfolk, Va. : 1977) (DLC) 2011263310 (OCoLC)767741344",,,,http://pitt.idm.oclc.org/login?url=https://search.proquest.com/publication/46472
548910,New Pittsburgh courier,New Pittsburgh courier (City ed.),Pittsburgh courier|||New courier,,,"Pittsburgh, Pa",New Pittsburgh Courier Pub. Co.,,1966,9999,City ed.,serial,Weekly,English,text,print,v. : ill. ; 57x38 cm.,newspaper,,African American newspapers,,"Pennsylvania|||United States, Pennsylvania, Allegheny, Pittsburgh|||Pittsburgh",,Pittsburgh courier (City ed. : 1955) (DLC)sn 85054571,,,sn 85054572,,
4527747,New Pittsburgh courier,"New Pittsburgh courier (Pittsburgh, Pa. : City ed.)",Pittsburgh courier|||New courier|||Pittsburgh new courier,,,"Pittsburgh, Pa",New Pittsburgh Courier Pub. Co.,[1966]-,1966,9999,City ed.,serial,"Semiweekly, 1986-|||Weekly, 1966-1986|||Semiweekly",English,text,electronic|||electronic resource|||remote|||computer|||online resource,,African American newspapers-Pennsylvania|||Newspapers|||newspaper|||text,,African Americans,,"United States, Pennsylvania, Allegheny, Pittsburgh|||Allegheny County|||Pittsburgh|||Pittsburgh (Pa.)|||Allegheny County (Pa.)|||Pennsylvania",,Pittsburgh courier (City ed. : 1955) (DLC) 2009263350 (OCoLC)426739814,,1047-8051,,,http://pitt.idm.oclc.org/login?url=https://search.proquest.com/publication/29170|||http://pitt.idm.oclc.org/login?url=https://search.proquest.com/publication/29169|||http://pitt.idm.oclc.org/login?url=http://link.galegroup.com/apps/pub/6MDI/STND?sid=kbart?&u=upitt_main
1898762,New Pittsburgh courier,"New Pittsburgh courier (Pittsburgh, Pa. : National ed.)","New courier Oct. 29/Nov. 4, 1966-May 12, 1973|||Courier May 19, 1973-Dec. 31, 1977|||Pittsburgh courier July 30, 1977-Dec. 31, 1977",,,"Pittsburgh, Pa",New Pittsburgh Courier Publishing Co.],1966-,1966,9999,National edition.,serial,Weekly,English,text,microfilm|||microform,"v. : ill., ports.;",newspaper,,African American newspapers,,"Pennsylvania|||United States|||Pittsburgh|||United States, Pennsylvania, Allegheny, Pittsburgh",,"Pittsburgh courier (Pittsburgh, Pa. : National edition : 1955) (OCoLC)7476314",,,,,
523851,New South African writing,,,,,Cape Town,Purnell,,1964,9999,,serial,Annual,English,text,print,v. ; 23 cm.,Periodicals,,South African literature (English),,,,,,,65067728,,
6308575,New York Age,,Freeman|||New York Globe|||New York Freeman,,,"New York, NY",,1883-1892,1883,1892,,serial,Weekly,English,text,electronic|||electronic resource|||remote,,Newspapers|||newspaper,,African American newspapers|||African Americans,,"New York (N.Y.)|||New York (State)|||United States, New York, New York, New York|||New York|||New York County (N.Y.)",,"New York globe (New York, N.Y. : 1880)",New York freeman,,,,"http://pitt.idm.oclc.org/login?url=http://infotrac.galegroup.com/itw/infomark/1/1/1/purl=rc18_NCNP_0__New%20York%20Age%20(New%20York,%20NY)?sw_aep=upitt_main"
540907,"New York freeman, The",,,,,New York,"Gotham Pub. Co., etc.",,1884,1887,,serial,Unknown,English,text,microfilm,,newspaper,,African American newspapers,,"United States, New York, New York",,Freeman,New York age,,,,
972941,News from the South African Library =: Nuus van die Suid-Afrikaanse Biblioteek,,Nuus van die Suid-Afrikaanse Biblioteek,,,Cape Town,The Library,,19uu,9999,,serial,Unknown,English,text,print,v. : ill. ; 31 cm.,periodical,,South African Library.,,,,,,,,,
979616,News letter - Friends of the South African Library: Nuusbrief - Vriende van die Suid-Afrikaanse Biblioteek,,Nuusbrief - Vriende van die Suid-Afrikaanse Biblioteek,,,Cape Town,Friends of the South African Library.,,1uuu,9999,,serial,Unknown,English,text,print,v. 34 cm.,,,Libraries|||Periodicals|||South African Public Library.,,South Africa,,,,,,,
548542,Newsletter,Newsletter (African Studies Association),,,,"Los Angeles, Calif","Published for the African Studies Association, by the African Studies Center, University of California at Los Angeles",1968,1968,1968,,serial,Unknown,English,text,print,1 v. ; 28 cm.,periodical,,Periodicals|||Study and teaching|||African Studies Association,,United States|||Africa,,,African studies newsletter 0002-0214 (OCoLC)3236821,,,,
9263956,Newsletter,,Black and White Men Together/Atlanta|||BWMT Atlanta|||BWMT/Atlanta newsletter|||BWMT newsletter,,,"Atlanta, Ga. :",BWMT/Atlanta,,19uu,9999,,serial,Monthly,English,text,electronic resource|||remote|||computer|||online resource,1 online resource (volumes).,Periodicals|||periodical|||text,,Gay men|||African American men|||Social conditions|||Racism|||Homosexuality|||BWMT/Atlanta,,Atlanta|||United States|||Georgia,,,,,,,http://pitt.idm.oclc.org/login?url=http://link.galegroup.com/apps/pub/6AVI/AHSI?sid=gale_marc&u=upitt_main
9247532,Newsletter: Black and White Men Together Milwaukee,,Newsletter,,National Association of Black and White Men Together (issuing body),"Milwaukee, Wisconsin :","Black and White Maine Together,",1980-,1980,uuuu,,serial,Monthly,English,text,electronic resource|||remote|||computer|||online resource,1 online resource (volumes) : illustrations.,Periodicals|||periodical|||text,,African American gay men|||Gay men|||Interracial dating,,Wisconsin|||Milwaukee,,,,,,,http://pitt.idm.oclc.org/login?url=http://gdc.galegroup.com/gdc/artemis/atp/AboutThisPublicationPortletWin?mCode=9EUX&p=AHSI&prodId=AHSI&action=e&windowstate=normal&mode=view&userGroupName=upitt_main
7897534,"Nexus: criticism, poetry, prose","Nexus (Nairobi, Kenya)",,,,"Nairobi, Kenya","English Dept., University College",[1966?-1968],1966,1968,,serial,Two issues per year|||Semiannual,English,text,print|||unmediated|||volume,2 volumes ; 25 cm,"Criticism, interpretation, etc|||Periodicals|||periodical|||text",,African literature (English)|||History and criticism,,Africa,,,Busara 0007-6376 (DLC) 75620460 (OCoLC)1533268,0549-1282,2005203825,,
4191818,Nka: journal of contemporary African art,"Nka (Brooklyn, New York, N.Y.)",Contemporary African art,,,"Brooklyn, NY",NKA Publications,c1994-,1994,9999,,serial,Semiannual,English,text,print,v. : ill. ; 28 cm.,Periodicals|||periodical,,"Arts, African",20th century,Africa,,,,1075-7163,95658540|||sn 94000227,,
6164122,Nka: journal of contemporary African art,"Nka (Brooklyn, New York, N.Y. : Online)",Contemporary African art,,,"Brooklyn, NY :|||Durham, NC :","NKA Publications,|||Duke University Press",1994-,1994,9999,,serial,"Three times a year, 2008-|||Semiannual, 1994-1998|||Frequency varies, 1999-2007|||Semiannual",English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||periodical|||text,,"Arts, African",1900-1999|||20th century,Africa,,,,2152-7792|||1075-7163,,,http://pitt.idm.oclc.org/login?url=https://read.dukeupress.edu/nka|||http://pitt.idm.oclc.org/login?url=https://muse.jhu.edu/journal/522
541723,Nkombo,,,,,New Orleans,"Ahidiana, Inc.",,19uu,9999,,serial,Quarterly,English,text,print,v. : ill. ; 23 cm.,Periodicals|||periodical,,African Americans|||American literature|||African American authors,,,,,,,,,
6943883,Nokoko,,,,,Ottawa,"Institute of African Studies, Carleton University",[2010]-,2010,9999,,serial,Unknown,English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Electronic journals|||Periodicals|||text,,Pan-Africanism,,Africa,,Journal of Pan-African wisdom (OCoLC)53342246,,,,,http://www2.carleton.ca/africanstudies/research/nokoko/|||http://pitt.idm.oclc.org/login?url=https://search.proquest.com/publication/316222
7908213,Norfolk journal and guide,"Norfolk journal and guide (Norfolk, Va. : Home ed.)",,,,"Norfolk, Va",Guide Pub. Co.,,19uu,1931,Home ed.,serial,Weekly,English,text,electronic|||electronic resource|||remote|||unmediated|||volume,,Newspapers|||newspaper|||text,,African Americans|||African American newspapers,,"Virginia|||Norfolk (Va.)|||Norfolk|||United States, Virginia, Norfolk",,,"Journal and guide (Norfolk, Va. : Home ed.) (DLC)sn 95079592",,,,http://pitt.idm.oclc.org/login?url=https://search.proquest.com/publication/46472
9026883,North Carolina Republican,"North Carolina Republican (Raleigh, N.C.)",Republican|||Weekly Republican,,,"Raleigh, N. C. :",James H. Harris,,1879,1880,,serial,Weekly,English,text,electronic|||electronic resource|||remote|||computer|||online resource,,Newspapers|||newspaper|||text,,African American newspapers|||Republican Party (N.C.),19th century|||1800-1899,"Raleigh (N.C.)|||Raleigh|||United States, North Carolina, Wake, Raleigh|||North Carolina",,,,2474-4506|||2474-4492,,,http://chroniclingamerica.loc.gov/lccn/sn85038643/issues/
540213,"North star, The",,,,,"Rochester, N. Y",,,1847,1851,,serial,Weekly,English,text,microfilm,,newspaper,,African American newspapers|||Antislavery movements,,"United States|||United States, New York, Rochester",,,,,,,
540562,"Northern star and freemen's advocate, The",,,,,"Albany, N.Y",,,1842,1843,,serial,Unknown,English,text,microfilm,,newspaper,,African American newspapers,,"United States, New York, Albany",,,,,,,
6308593,Northwestern Recorder,,Wisconsin Afro-American,,,"Milwaukee, WI",,1892-1893,1892,1893,,serial,Monthly,English,text,electronic|||electronic resource|||remote,,Newspapers|||newspaper,,African American newspapers|||African Americans,,"Wisconsin|||United States, Wisconsin, Milwaukee, Milwaukee|||Milwaukee (Wis.)",,Wisconsin Afro-American,,,,,"http://pitt.idm.oclc.org/login?url=http://infotrac.galegroup.com/itw/infomark/1/1/1/purl=rc18_NCNP_0__Northwestern%20Recorder%20(Milwaukee,%20WI)?sw_aep=upitt_main"
526595,Notes africaines,,,,,Dakar,,,1939,9999,,serial,Quarterly,French,text,print,"no. illus., 27 cm.",periodical,,Ethnology|||Periodicals|||African languages,,Africa,,,,0029-3954,54036170,,
4599304,NSBE: The National Society of Black Engineers magazine,,NSBE magazine|||National Society of Black Engineers magazine,,,"Alexandria, VA",The Society,1989-,1989,9999,,serial,Five no. a year|||Quarterly,English,text,print,v. : ill. ; 28 cm.,Periodicals|||periodical,,African American engineers|||Engineers,,United States,,NSBE journal 0888-0573 (DLC) 86650690 (OCoLC)13474991,,1060-3123,93645732|||sn 91004729,,
4160835,OBAFSS,,"Organization of Black administrators, faculty, staff and students",,,"Pittsburgh, Pa","Organization of Black Administrators, Faculty, Staff and Students of the University of Pittsburgh",,197u,19uu,,serial,Completely irregular,English,text,print,v. ; 28 cm.,Periodicals|||periodical,,"African Americans|||Organization of Black Administrators, Faculty, Staff and Students of the University of Pittsburgh",,Pennsylvania|||Pittsburgh,,,,,,,
399264,Obsidian II,,Obsidian two|||Obsidian 2,,,"Raleigh, NC","Dept. of English, North Carolina State University",c1986-1999,1986,1999,,serial,Three no. a year|||Three times a year,English,text,print|||electronic resource|||remote,13 v. ; 23 cm.,Literary collections|||Periodicals|||periodical,,English literature|||Black authors|||History and criticism|||Blacks in literature|||Blacks,,,,Obsidian 0360-6724 (DLC) 75648417 (OCoLC)2244314,Obsidian III 1542-1619 (DLC) 00234683 (OCoLC)43066231,0888-4412,87650034|||sn 86014534,,http://pitt.idm.oclc.org/login?url=http://iibp.chadwyck.com/toc/ObsidianIIBlackLiteratureinRevi/issues.htm|||http://pitt.idm.oclc.org/login?url=http://lion.chadwyck.com/contents/abl_toc/ObsidianIIBlackliteratureinrevi/issues.jsp
4185372,Obsidian II,,Obsidian two|||Obsidian 2,,,"Raleigh, NC","Dept. of English, North Carolina State University",,1986,1999,,serial,Three no. a year|||Three times a year,English,text,electronic|||electronic resource|||remote|||computer|||online resource,,"Criticism, interpretation, etc|||Electronic journals|||Literary collections|||Periodicals|||periodical|||text",,English literature|||Black authors|||History and criticism|||Blacks in literature|||Blacks|||Literature,,,,Obsidian 2577-929X (DLC) 2018201357 (OCoLC)680511244,Obsidian III 2578-0131 (DLC) 2018201358 (OCoLC)48150896,2577-9303|||0888-4412,,,http://pitt.idm.oclc.org/login?url=http://link.galegroup.com/apps/pub/2759/AONE?sid=kbart?&u=upitt_main|||http://pitt.idm.oclc.org/login?url=http://find.galegroup.com/openurl/openurl?url_ver=Z39.88-2004&url_ctx_fmt=info:ofi/fmt:kev:mtx:ctx&res_id=info:sid/gale:LitRC&ctx_enc=info:ofi:enc:UTF-8&rft_val_fmt=info:ofi/fmt:kev:mtx:journal&rft.issn=0888-4412&req_dat=info:sid/gale:ugnid:upitt_main|||http://pitt.idm.oclc.org/login?url=http://gateway.proquest.com/openurl?ctx_ver=Z39.88-2003&xri:pqil:res_ver=0.2&res_id=xri:lion-us&rft_id=xri:lion:contents:abl_toc/ObsidianIIBlackliteratureinrevi/issues.htm
532031,Obsidian,,,,,"Fredonia, N.Y","Dept. of English, State University College]",,1975,1982,,serial,Three times a year,English,text,print,8 v. 22 cm.,periodical,,English literature|||Black authors|||Periodicals|||History and criticism,,Great Britain,,,Obsidian II 0888-4412,0360-6724,75648417 //r82,,
526631,Odu,,,,,Ile-Ifẹ [etc.],University of Ifẹ Press [etc.],,1964,9999,,serial,Semiannual,English,text,print,v. ill. 22 cm.,periodical,,Yoruba (African people)|||Periodicals,,"Africa, West",,"Odù (Ibadan, Nigeria : 1955) (OCoLC)2265394",,0029-8522,sf 80001371,,
536457,Odù,"Odù (Ibadan, Nigeria : 1955)",,,,"Ibadan, Nigeria|||Edinburgh",Western Region Literature Committee|||Thomas Nelson & Sons,1955-,1955,1960,,serial,Irregular|||Completely irregular,English,text,print,8 v. : ill. ; 21-23 cm.,,,Yoruba (African people),,Nigeria,,,Odu (OCoLC)1761025,,sn 85022682,,
